date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:48:28	27352/27352	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:05%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6a-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6a-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-8/)
10:48:28	2295/2295	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:28%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-7%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embeda654.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:28	90969/90969	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:28%20GMT	https://tuckermccumber.com/2023/09/18/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/18/index.html	(from https://tuckermccumber.com/2023/09/18/were-getting-there/)
10:48:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:28%20GMT	https://tuckermccumber.com/?p=145	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/indexbe3b.html	(from https://tuckermccumber.com/2023/09/18/were-getting-there/)
10:48:28	3034/3034	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/09/15/big-changes/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/15/big-changes/feed/index.html	(from https://tuckermccumber.com/2023/09/15/big-changes/)
10:48:28	2441/2441	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:48:28%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-7%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedbb0b	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:29	13169/13169	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:29%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/46	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/46.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:29%20GMT	https://tuckermccumber.com/?p=142	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/indexee5b.html	(from https://tuckermccumber.com/2023/09/15/big-changes/)
10:48:29	540549/540549	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:19:10%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day7a.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day7a.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:29	454379/454379	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:19:13%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day7b.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day7b.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:29	35299/35299	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:19:14%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day7b-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day7b-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:30	528670/528670	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:19:17%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day7c.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day7c.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:30	40093/40093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:19:17%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day7c-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day7c-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:30	90934/90934	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:30%20GMT	https://tuckermccumber.com/2023/09/15/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/15/index.html	(from https://tuckermccumber.com/2023/09/15/big-changes/)
10:48:30	22440/22440	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:05%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6a-150x150.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6a-150x150.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:30	106031/106031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:30%20GMT	https://tuckermccumber.com/2023/09/15/big-changes/?replytocom=33	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/15/big-changes/index6d69.html	(from https://tuckermccumber.com/2023/09/15/big-changes/)
10:48:31	2295/2295	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:31%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-6%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed12ab.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:31	2441/2441	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:48:31%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-6%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed261d	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:31	106025/106025	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:31%20GMT	https://tuckermccumber.com/2023/09/15/big-changes/?replytocom=34	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/15/big-changes/index3d09.html	(from https://tuckermccumber.com/2023/09/15/big-changes/)
10:48:31	11981/11981	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:31%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/39	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/39.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:31	385833/385833	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:05%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6a.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6a.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:31	209730/209730	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:25%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6b.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6b.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:32	11500/11500	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:25%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6b-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6b-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:32	106042/106042	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:32%20GMT	https://tuckermccumber.com/2023/09/15/big-changes/?replytocom=35	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/15/big-changes/index61aa.html	(from https://tuckermccumber.com/2023/09/15/big-changes/)
10:48:32	19597/19597	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:29%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6c-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6c-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:32	656015/656015	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:28%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6c.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6c.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:33	653268/653268	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:33%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6d.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6d.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:33	35107/35107	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:33%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6d-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6d-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:33	103723/103723	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:33%20GMT	https://tuckermccumber.com/2023/08/31/duluth-update-7/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/31/duluth-update-7/index.html	(from https://tuckermccumber.com/page/2/)
10:48:33	555651/555651	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:36%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6e.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6e.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:33	44003/44003	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:16:36%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day6e-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day6e-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:33	21048/21048	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:13:19%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day5a-150x150.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day5a-150x150.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:34	2295/2295	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:34%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-5%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed5dab.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:34	104276/104276	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:34%20GMT	https://tuckermccumber.com/2023/08/29/duluth-update-6/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/29/duluth-update-6/index.html	(from https://tuckermccumber.com/page/2/)
10:48:34	2441/2441	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:48:34%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-5%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed9f3d	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:34	103722/103722	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:34%20GMT	https://tuckermccumber.com/2023/08/28/duluth-update-5-future/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/28/duluth-update-5-future/index.html	(from https://tuckermccumber.com/page/2/)
10:48:34	7157/7157	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:34%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/34	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/34.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:35	323209/323209	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:13:18%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day5a.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day5a.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:35	27333/27333	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:13:18%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day5a-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day5a-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:35	103270/103270	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:35%20GMT	https://tuckermccumber.com/2023/08/26/duluth-update-4/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/26/duluth-update-4/index.html	(from https://tuckermccumber.com/page/2/)
10:48:35	12910/12910	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:13:22%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day5b-225x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day5b-225x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:35	677607/677607	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:13:22%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day5b.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day5b.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:36	716908/716908	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:13:16%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day5c.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day5c.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:36	16660/16660	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:13:16%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day5c-225x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day5c-225x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:36	42384/42384	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:38%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4a-150x150.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4a-150x150.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:36	104041/104041	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:36%20GMT	https://tuckermccumber.com/2023/08/22/duluth-update-3/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/22/duluth-update-3/index.html	(from https://tuckermccumber.com/page/2/)
10:48:36	100325/100325	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:36%20GMT	https://tuckermccumber.com/2023/08/21/duluth-update-2/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/21/duluth-update-2/index.html	(from https://tuckermccumber.com/page/3/)
10:48:37	2295/2295	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:36%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-4%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed965d.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:37	104384/104384	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:37%20GMT	https://tuckermccumber.com/2023/08/21/complications/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/21/complications/index.html	(from https://tuckermccumber.com/page/3/)
10:48:37	2441/2441	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:48:37%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-4%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed3af2	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:37	102783/102783	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:37%20GMT	https://tuckermccumber.com/2023/08/15/august-cancer-update/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/15/august-cancer-update/index.html	(from https://tuckermccumber.com/page/3/)
10:48:37	14069/14069	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:37%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/27	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/27.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:38	53695/53695	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:37%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4a-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4a-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:38	743812/743812	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:37%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4a.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4a.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:38	102619/102619	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:38%20GMT	https://tuckermccumber.com/2023/07/09/cancer-update-7-9/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/09/cancer-update-7-9/index.html	(from https://tuckermccumber.com/page/3/)
10:48:38	28774/28774	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:41%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4b-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4b-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:38	635631/635631	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:41%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4b.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4b.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:39	604730/604730	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:44%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4c.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4c.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:39	51212/51212	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:44%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4c-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4c-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:39	786/786	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/04/blog-update/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/blog-update/feed/index.html	(from https://tuckermccumber.com/2023/07/04/blog-update/)
10:48:39	761203/761203	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:48%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4d.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4d.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:39	59587/59587	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:48%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4d-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4d-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:39	813383/813383	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:52%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4e.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4e.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:40	46878/46878	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:09:52%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day4e-225x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day4e-225x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:40	32341/32341	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:07:11%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day3a-150x150.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day3a-150x150.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:40%20GMT	https://tuckermccumber.com/?p=57	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index9787.html	(from https://tuckermccumber.com/2023/07/04/blog-update/)
10:48:40	2295/2295	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:40%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-3%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed70d3.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-3/)
10:48:40	121899/121899	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:40%20GMT	https://tuckermccumber.com/2023/07/04/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/index.html	(from https://tuckermccumber.com/2023/07/04/blog-update/)
10:48:41	94779/94779	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:41%20GMT	https://tuckermccumber.com/2023/07/page/2/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/page/2/index.html	(from https://tuckermccumber.com/2023/07/)
10:48:41	2441/2441	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:48:41%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-3%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed7864	(from https://tuckermccumber.com/2023/07/04/orlando-day-3/)
10:48:41	5830/5830	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:41%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/24	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/24.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-3/)
10:48:41	772/772	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/04/welcome/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/welcome/feed/index.html	(from https://tuckermccumber.com/2023/07/04/welcome/)
10:48:41	827780/827780	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:07:11%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day3a.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day3a.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-3/)
10:48:41	39713/39713	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:07:11%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day3a-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day3a-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-3/)
10:48:42	22666/22666	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:04:49%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day2a-150x150.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day2a-150x150.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-3/)
10:48:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:42%20GMT	https://tuckermccumber.com/?p=13	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index2dc4.html	(from https://tuckermccumber.com/2023/07/04/welcome/)
10:48:42	2295/2295	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:42%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-2%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed3602.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
